"iteration","species","design","d0_est","g0_est","sig_est","d0_tru","g0_tru","sig_tru","seed_i","seed_j"
66,"serval","emp60",-3.62808956172937,-0.818775869865874,0.939876725895401,-3.94582651130051,-0.746440664227067,0.917363746519007,6,1
67,"serval","emp60",-3.36469393852705,-0.291885067009246,0.367903253814191,-3.94582651130051,-0.746440664227067,0.917363746519007,6,1
68,"serval","emp60",-3.54509996095513,-0.0923033073815791,0.527664905810189,-3.94582651130051,-0.746440664227067,0.917363746519007,6,1
69,"serval","emp60",-3.80418296399424,-0.918302122805306,0.985663936402919,-3.94582651130051,-0.746440664227067,0.917363746519007,6,1
70,"serval","emp60",-3.73732936839599,-1.02176350707564,0.887017507951466,-3.94582651130051,-0.746440664227067,0.917363746519007,6,1
71,"serval","emp60",-3.83715649207203,-0.484238714792135,0.859266033461999,-3.94582651130051,-0.746440664227067,0.917363746519007,6,1
72,"serval","emp60",-4.23529699719758,-0.711717738248595,1.14145561789779,-3.94582651130051,-0.746440664227067,0.917363746519007,6,1
73,"serval","emp60",-3.9609475044641,-0.647632308302746,0.943598513285648,-3.94582651130051,-0.746440664227067,0.917363746519007,6,1
74,"serval","emp60",-3.88259734027936,-0.675579528116263,0.969943741722797,-3.94582651130051,-0.746440664227067,0.917363746519007,6,1
75,"serval","emp60",-3.84479284461748,-0.7280524046938,1.03738893209635,-3.94582651130051,-0.746440664227067,0.917363746519007,6,1
76,"serval","emp60",-3.90418272436085,-1.51487638757888,1.1428854691724,-3.94582651130051,-0.746440664227067,0.917363746519007,6,1
77,"serval","emp60",-3.60151064912929,-1.41412385232065,1.01781060837075,-3.94582651130051,-0.746440664227067,0.917363746519007,6,1
78,"serval","emp60",-3.67965460925322,-0.895431147783541,0.943369842987748,-3.94582651130051,-0.746440664227067,0.917363746519007,6,1
79,"serval","emp60",-3.87814538277298,-1.10346005917428,1.125786004031,-3.94582651130051,-0.746440664227067,0.917363746519007,6,1
80,"serval","emp60",-4.07250035574634,-0.39116251306216,0.970984687206978,-3.94582651130051,-0.746440664227067,0.917363746519007,6,1
81,"serval","emp60",-3.74785371567306,-1.70132366528757,1.34000340980785,-3.94582651130051,-0.746440664227067,0.917363746519007,6,1
82,"serval","emp60",-3.95485421999956,-0.597299190611363,1.11029961938698,-3.94582651130051,-0.746440664227067,0.917363746519007,6,1
83,"serval","emp60",-3.82883987157421,-0.10114137570334,0.725444345966294,-3.94582651130051,-0.746440664227067,0.917363746519007,6,1
84,"serval","emp60",-3.6616822837643,-0.6386935409951,0.754180928861073,-3.94582651130051,-0.746440664227067,0.917363746519007,6,1
85,"serval","emp60",-3.42379706215039,-0.511741231912494,0.709574639813443,-3.94582651130051,-0.746440664227067,0.917363746519007,6,1
86,"serval","emp60",-3.55699653787517,-0.673123057611786,0.67873683896068,-3.94582651130051,-0.746440664227067,0.917363746519007,6,1
87,"serval","emp60",-4.12043449106827,-0.671668477356256,1.11676479917056,-3.94582651130051,-0.746440664227067,0.917363746519007,6,1
88,"serval","emp60",-4.04724928697492,-0.595185911926484,0.906794449321919,-3.94582651130051,-0.746440664227067,0.917363746519007,6,1
89,"serval","emp60",-4.23072880519385,-0.374243731554945,0.897433587621757,-3.94582651130051,-0.746440664227067,0.917363746519007,6,1
90,"serval","emp60",-3.84545026877507,-0.762969100810941,0.965759523975212,-3.94582651130051,-0.746440664227067,0.917363746519007,6,1
91,"serval","emp60",-3.69071279463468,-1.24771898977556,1.16466998043464,-3.94582651130051,-0.746440664227067,0.917363746519007,6,1
92,"serval","emp60",-3.87366379595555,-0.776323709782404,0.997470879469227,-3.94582651130051,-0.746440664227067,0.917363746519007,6,1
93,"serval","emp60",-3.65537200884863,-0.222247207307345,0.757523125697381,-3.94582651130051,-0.746440664227067,0.917363746519007,6,1
94,"serval","emp60",-3.64428602928955,-1.00780538639063,0.806785602147925,-3.94582651130051,-0.746440664227067,0.917363746519007,6,1
95,"serval","emp60",-3.91367099427788,-0.729162938861841,1.01959263310468,-3.94582651130051,-0.746440664227067,0.917363746519007,6,1
96,"serval","emp60",-4.09135609015966,-0.449067307342317,1.010053206632,-3.94582651130051,-0.746440664227067,0.917363746519007,6,1
97,"serval","emp60",-3.61772224600942,-0.603458005237644,0.778873324691625,-3.94582651130051,-0.746440664227067,0.917363746519007,6,1
98,"serval","emp60",-3.88883094560928,-0.699862025565756,0.894449342356296,-3.94582651130051,-0.746440664227067,0.917363746519007,6,1
99,"serval","emp60",-3.73616807664082,-0.559549774824689,0.791094776003839,-3.94582651130051,-0.746440664227067,0.917363746519007,6,1
100,"serval","emp60",-4.02309668541544,-0.558756995457738,0.974479675680184,-3.94582651130051,-0.746440664227067,0.917363746519007,6,1
1,"serval","emp100",-3.99070101930853,-0.968942994845453,1.12907850519287,-3.94582651130051,-0.746440664227067,0.917363746519007,6,2
2,"serval","emp100",-3.82674817603157,-1.07206878425165,1.06677724765872,-3.94582651130051,-0.746440664227067,0.917363746519007,6,2
3,"serval","emp100",-3.94676889880293,-0.687247954468298,0.995055798030345,-3.94582651130051,-0.746440664227067,0.917363746519007,6,2
4,"serval","emp100",-4.18862252029798,-1.19056946853894,1.21948979203689,-3.94582651130051,-0.746440664227067,0.917363746519007,6,2
5,"serval","emp100",-3.96052293651534,-0.62237610078374,0.896522247602985,-3.94582651130051,-0.746440664227067,0.917363746519007,6,2
6,"serval","emp100",-3.641726433539,-0.811781040176911,0.719724656542771,-3.94582651130051,-0.746440664227067,0.917363746519007,6,2
7,"serval","emp100",-3.70359945119183,-0.94419037420153,0.974839533665065,-3.94582651130051,-0.746440664227067,0.917363746519007,6,2
8,"serval","emp100",-3.71624260511174,-0.912575776207979,0.824115075898141,-3.94582651130051,-0.746440664227067,0.917363746519007,6,2
9,"serval","emp100",-3.98334643427743,-0.73681751188956,0.95354150082329,-3.94582651130051,-0.746440664227067,0.917363746519007,6,2
10,"serval","emp100",-3.66086591176165,-0.734899898928442,0.713299951357661,-3.94582651130051,-0.746440664227067,0.917363746519007,6,2
11,"serval","emp100",-3.92428566861024,-0.59324348037159,0.943783566734921,-3.94582651130051,-0.746440664227067,0.917363746519007,6,2
12,"serval","emp100",-3.96986198343111,-0.577347228840288,0.894075530928328,-3.94582651130051,-0.746440664227067,0.917363746519007,6,2
13,"serval","emp100",-4.01569566829552,-1.13989860800227,1.11253801718246,-3.94582651130051,-0.746440664227067,0.917363746519007,6,2
14,"serval","emp100",-3.97201979893259,-0.81667232270348,1.06116265611506,-3.94582651130051,-0.746440664227067,0.917363746519007,6,2
15,"serval","emp100",-3.83477564604659,-0.46908466678793,0.812994952551071,-3.94582651130051,-0.746440664227067,0.917363746519007,6,2
16,"serval","emp100",-3.7172050498669,-0.949629989329325,0.837091576790318,-3.94582651130051,-0.746440664227067,0.917363746519007,6,2
17,"serval","emp100",-3.80104543559237,-0.526934872618002,0.793213253056367,-3.94582651130051,-0.746440664227067,0.917363746519007,6,2
18,"serval","emp100",-3.81209089706071,-0.293256717579521,0.742014763168272,-3.94582651130051,-0.746440664227067,0.917363746519007,6,2
19,"serval","emp100",-3.93697639863784,-0.871930931537521,0.9445747814995,-3.94582651130051,-0.746440664227067,0.917363746519007,6,2
20,"serval","emp100",-3.90879778517405,-0.607958075720253,0.837754318285151,-3.94582651130051,-0.746440664227067,0.917363746519007,6,2
21,"serval","emp100",-3.71662106698049,-1.27134305409841,1.09504529207341,-3.94582651130051,-0.746440664227067,0.917363746519007,6,2
22,"serval","emp100",-4.02045846358861,-0.294891061644753,0.876146852236961,-3.94582651130051,-0.746440664227067,0.917363746519007,6,2
23,"serval","emp100",-4.07072685334283,-0.675977083194371,1.03447990283342,-3.94582651130051,-0.746440664227067,0.917363746519007,6,2
24,"serval","emp100",-3.69866190228349,-0.687759537146477,0.967332351835488,-3.94582651130051,-0.746440664227067,0.917363746519007,6,2
25,"serval","emp100",-3.85767553990491,-0.662961286542823,0.97805786735589,-3.94582651130051,-0.746440664227067,0.917363746519007,6,2
26,"serval","emp100",-3.72128848592272,-0.949836662351697,0.919332937552753,-3.94582651130051,-0.746440664227067,0.917363746519007,6,2
27,"serval","emp100",-3.87642558413462,-0.713155067100466,0.925385671792076,-3.94582651130051,-0.746440664227067,0.917363746519007,6,2
28,"serval","emp100",-3.70789713969372,-1.27799230807523,1.01515607325123,-3.94582651130051,-0.746440664227067,0.917363746519007,6,2
29,"serval","emp100",-4.12201290509388,-0.803770356869324,1.13400132893819,-3.94582651130051,-0.746440664227067,0.917363746519007,6,2
30,"serval","emp100",-3.38020334252564,-0.913550175492296,0.654435116382877,-3.94582651130051,-0.746440664227067,0.917363746519007,6,2
31,"serval","emp100",-3.89639540591191,-0.350266063276342,0.848681558742892,-3.94582651130051,-0.746440664227067,0.917363746519007,6,2
32,"serval","emp100",-3.84727032557961,-0.710983366088229,0.804596460002981,-3.94582651130051,-0.746440664227067,0.917363746519007,6,2
33,"serval","emp100",-3.85538567394248,-0.740627301826891,0.911091527684801,-3.94582651130051,-0.746440664227067,0.917363746519007,6,2
34,"serval","emp100",-3.82630989680291,-0.462289306746236,0.802126615732711,-3.94582651130051,-0.746440664227067,0.917363746519007,6,2
35,"serval","emp100",-3.87367489447968,-1.08877817257472,0.949772482114566,-3.94582651130051,-0.746440664227067,0.917363746519007,6,2
36,"serval","emp100",-3.96662856447098,-0.890991345255639,0.98134903975335,-3.94582651130051,-0.746440664227067,0.917363746519007,6,2
37,"serval","emp100",-4.09892504998172,-0.696259992497774,0.964009574485685,-3.94582651130051,-0.746440664227067,0.917363746519007,6,2
38,"serval","emp100",-3.96685185559193,-0.915154845623889,1.08459705327904,-3.94582651130051,-0.746440664227067,0.917363746519007,6,2
39,"serval","emp100",-3.64554037366943,-0.597965684531181,0.811874000323716,-3.94582651130051,-0.746440664227067,0.917363746519007,6,2
40,"serval","emp100",-3.89400518425534,-0.554026757163018,0.899793629271575,-3.94582651130051,-0.746440664227067,0.917363746519007,6,2
41,"serval","emp100",-3.75140977087288,-1.31334440273218,1.06987439666495,-3.94582651130051,-0.746440664227067,0.917363746519007,6,2
42,"serval","emp100",-3.81958368770769,-0.303719912706763,0.659098297850344,-3.94582651130051,-0.746440664227067,0.917363746519007,6,2
43,"serval","emp100",-3.87511676729365,-0.814712521964467,0.953675727428762,-3.94582651130051,-0.746440664227067,0.917363746519007,6,2
44,"serval","emp100",-4.02586577219894,-1.09782100915612,1.00922427893965,-3.94582651130051,-0.746440664227067,0.917363746519007,6,2
45,"serval","emp100",-3.99499838886802,-0.354641965343615,0.758725763322685,-3.94582651130051,-0.746440664227067,0.917363746519007,6,2
46,"serval","emp100",-3.79408392635727,-0.80351185379409,0.866707208831948,-3.94582651130051,-0.746440664227067,0.917363746519007,6,2
47,"serval","emp100",-4.16750644448037,-1.01266894486984,1.1361560121108,-3.94582651130051,-0.746440664227067,0.917363746519007,6,2
48,"serval","emp100",-4.00031428449385,-0.47544840342083,0.796867643730762,-3.94582651130051,-0.746440664227067,0.917363746519007,6,2
49,"serval","emp100",-3.84375988109782,-0.586622917622445,0.854867242774874,-3.94582651130051,-0.746440664227067,0.917363746519007,6,2
50,"serval","emp100",-3.87527397480679,-0.531953968171364,0.781239369607295,-3.94582651130051,-0.746440664227067,0.917363746519007,6,2
51,"serval","emp100",-3.86928398835572,-0.547463245371033,0.871258552578226,-3.94582651130051,-0.746440664227067,0.917363746519007,6,2
52,"serval","emp100",-4.00473764488546,-0.539039418210369,0.92178494756752,-3.94582651130051,-0.746440664227067,0.917363746519007,6,2
53,"serval","emp100",-3.97951619403929,-1.13964324123861,1.07349600299542,-3.94582651130051,-0.746440664227067,0.917363746519007,6,2
54,"serval","emp100",-3.99594246938097,-0.568269059117961,0.920001434452487,-3.94582651130051,-0.746440664227067,0.917363746519007,6,2
55,"serval","emp100",-3.84605947844866,-0.576307996948248,0.763605077944486,-3.94582651130051,-0.746440664227067,0.917363746519007,6,2
56,"serval","emp100",-4.07377869556908,-1.04276939069881,1.04106949632991,-3.94582651130051,-0.746440664227067,0.917363746519007,6,2
57,"serval","emp100",-3.75090078513653,-0.610869365234443,0.765328190738001,-3.94582651130051,-0.746440664227067,0.917363746519007,6,2
58,"serval","emp100",-3.94116089700805,-0.534414266815274,0.94672979180257,-3.94582651130051,-0.746440664227067,0.917363746519007,6,2
59,"serval","emp100",-3.8698943682191,-0.645451415604438,0.808223255945479,-3.94582651130051,-0.746440664227067,0.917363746519007,6,2
60,"serval","emp100",-4.03962072893362,-0.449509304598452,0.831897809400912,-3.94582651130051,-0.746440664227067,0.917363746519007,6,2
61,"serval","emp100",-3.9621613002679,-0.795235894425124,0.947944755323981,-3.94582651130051,-0.746440664227067,0.917363746519007,6,2
62,"serval","emp100",-3.9386034832693,-0.618899238925178,0.966820882788239,-3.94582651130051,-0.746440664227067,0.917363746519007,6,2
63,"serval","emp100",-4.01853206840375,-0.650230103069388,0.864890194201635,-3.94582651130051,-0.746440664227067,0.917363746519007,6,2
64,"serval","emp100",-3.7089212803436,-0.784594745679112,0.855793007448793,-3.94582651130051,-0.746440664227067,0.917363746519007,6,2
65,"serval","emp100",-3.67686341024322,-1.06039597014933,0.911585834206275,-3.94582651130051,-0.746440664227067,0.917363746519007,6,2
66,"serval","emp100",-3.76354914795454,-0.714728203218006,0.809046567851314,-3.94582651130051,-0.746440664227067,0.917363746519007,6,2
67,"serval","emp100",-3.70459026809045,-0.671035666000108,0.736546955584872,-3.94582651130051,-0.746440664227067,0.917363746519007,6,2
68,"serval","emp100",-4.06521088013795,-1.28196029723403,1.2165958620756,-3.94582651130051,-0.746440664227067,0.917363746519007,6,2
69,"serval","emp100",-3.98379127754361,-0.925357150581905,1.01006290586736,-3.94582651130051,-0.746440664227067,0.917363746519007,6,2
70,"serval","emp100",-3.92278663576841,-1.12387408766282,1.10084063728438,-3.94582651130051,-0.746440664227067,0.917363746519007,6,2
71,"serval","emp100",-4.00329521954491,-0.969398613282486,1.04465377638844,-3.94582651130051,-0.746440664227067,0.917363746519007,6,2
72,"serval","emp100",-3.78377299618806,-0.718809162650893,0.830767639757063,-3.94582651130051,-0.746440664227067,0.917363746519007,6,2
73,"serval","emp100",-3.93592884600639,-0.56366208799009,0.948723475214986,-3.94582651130051,-0.746440664227067,0.917363746519007,6,2
74,"serval","emp100",-3.88225096353551,-0.530003950377797,0.880495259249717,-3.94582651130051,-0.746440664227067,0.917363746519007,6,2
75,"serval","emp100",-3.78729190498903,-0.5948767395401,0.798128758160461,-3.94582651130051,-0.746440664227067,0.917363746519007,6,2
76,"serval","emp100",-3.63460390092444,-0.901089756821964,0.891462123675162,-3.94582651130051,-0.746440664227067,0.917363746519007,6,2
77,"serval","emp100",-3.8475391842011,-0.842679114468889,0.933199725911571,-3.94582651130051,-0.746440664227067,0.917363746519007,6,2
78,"serval","emp100",-3.69974365500634,-0.541000196411858,0.774957348444017,-3.94582651130051,-0.746440664227067,0.917363746519007,6,2
79,"serval","emp100",-4.00347312350309,-0.683833996655047,0.960337661868887,-3.94582651130051,-0.746440664227067,0.917363746519007,6,2
80,"serval","emp100",-3.82355525290121,-0.65247678132088,0.852311301140958,-3.94582651130051,-0.746440664227067,0.917363746519007,6,2
81,"serval","emp100",-3.80472909371917,-0.671495680000928,0.922426488563617,-3.94582651130051,-0.746440664227067,0.917363746519007,6,2
82,"serval","emp100",-3.79814179642819,-0.444616172962513,0.85322182271898,-3.94582651130051,-0.746440664227067,0.917363746519007,6,2
83,"serval","emp100",-3.70436752130738,-0.425161065875836,0.572535223381814,-3.94582651130051,-0.746440664227067,0.917363746519007,6,2
84,"serval","emp100",-3.7467861951175,-0.713594280987712,0.951851188302904,-3.94582651130051,-0.746440664227067,0.917363746519007,6,2
85,"serval","emp100",-3.9703224838194,-0.542789594881081,0.885118448896741,-3.94582651130051,-0.746440664227067,0.917363746519007,6,2
86,"serval","emp100",-3.59976808887249,-0.816199011227735,0.899858030015084,-3.94582651130051,-0.746440664227067,0.917363746519007,6,2
87,"serval","emp100",-3.77758387870383,-0.700031027019824,0.818883193050763,-3.94582651130051,-0.746440664227067,0.917363746519007,6,2
88,"serval","emp100",-3.72731028282597,-1.11710046242252,1.05451481567712,-3.94582651130051,-0.746440664227067,0.917363746519007,6,2
89,"serval","emp100",-3.62791516760971,-0.857379213028279,0.798316231954052,-3.94582651130051,-0.746440664227067,0.917363746519007,6,2
90,"serval","emp100",-3.65049493479793,-0.829738857738307,0.885372266949805,-3.94582651130051,-0.746440664227067,0.917363746519007,6,2
91,"serval","emp100",-3.98353892725832,-0.939224198042067,0.813285112165719,-3.94582651130051,-0.746440664227067,0.917363746519007,6,2
92,"serval","emp100",-3.91244502810661,-0.763895457625565,0.978852250196451,-3.94582651130051,-0.746440664227067,0.917363746519007,6,2
93,"serval","emp100",-3.75666792377904,-0.753183344970484,0.81375964592533,-3.94582651130051,-0.746440664227067,0.917363746519007,6,2
94,"serval","emp100",-3.88636271866826,-1.04165970137803,0.946788182392193,-3.94582651130051,-0.746440664227067,0.917363746519007,6,2
95,"serval","emp100",-3.69186103547706,-0.843114429902625,0.778149177203529,-3.94582651130051,-0.746440664227067,0.917363746519007,6,2
96,"serval","emp100",-3.90671065963477,-0.602271234599212,0.926886648775052,-3.94582651130051,-0.746440664227067,0.917363746519007,6,2
97,"serval","emp100",-3.87813613535533,-0.843751135066095,0.876032223465598,-3.94582651130051,-0.746440664227067,0.917363746519007,6,2
98,"serval","emp100",-3.81721251165875,-0.356569046204433,0.764113487795623,-3.94582651130051,-0.746440664227067,0.917363746519007,6,2
99,"serval","emp100",-3.81929602313463,-0.543016328494564,0.902623221855322,-3.94582651130051,-0.746440664227067,0.917363746519007,6,2
100,"serval","emp100",-3.81128372324283,-0.922378839913942,0.920671653465228,-3.94582651130051,-0.746440664227067,0.917363746519007,6,2
1,"serval","reg60",-3.76426438141612,-0.456302217955994,0.827329852277667,-3.94582651130051,-0.746440664227067,0.917363746519007,6,3
2,"serval","reg60",-4.35870916156607,-0.578906136502621,0.857021369741549,-3.94582651130051,-0.746440664227067,0.917363746519007,6,3
3,"serval","reg60",-4.05362198981167,-0.607832276185749,0.964140842477907,-3.94582651130051,-0.746440664227067,0.917363746519007,6,3
4,"serval","reg60",-3.85197500673081,-0.305767745674455,0.666693397333301,-3.94582651130051,-0.746440664227067,0.917363746519007,6,3
5,"serval","reg60",-3.59108663825615,-0.328772419572415,0.779860313917102,-3.94582651130051,-0.746440664227067,0.917363746519007,6,3
6,"serval","reg60",-3.79995191381304,-0.169427877914979,0.674794149342888,-3.94582651130051,-0.746440664227067,0.917363746519007,6,3
7,"serval","reg60",-3.9728833277978,-0.153188599122741,0.8495389286542,-3.94582651130051,-0.746440664227067,0.917363746519007,6,3
8,"serval","reg60",-3.69998035088915,-0.693430515243153,0.847677860836042,-3.94582651130051,-0.746440664227067,0.917363746519007,6,3
9,"serval","reg60",-3.73734191099499,-1.23417279079275,1.08196321222104,-3.94582651130051,-0.746440664227067,0.917363746519007,6,3
10,"serval","reg60",-3.65408218557828,-0.631061333220049,0.864005256330264,-3.94582651130051,-0.746440664227067,0.917363746519007,6,3
