"iteration","species","design","d0_est","g0_est","sig_est","d0_tru","g0_tru","sig_tru","seed_i","seed_j"
23,"genet","emp60",-0.90917888293205,0.951548983748054,-0.710079032660759,-0.852085222198384,0.948699798905491,-0.72856493574715,2,1
24,"genet","emp60",-0.895986816106803,0.97252955957435,-0.69448993730063,-0.852085222198384,0.948699798905491,-0.72856493574715,2,1
25,"genet","emp60",-0.797955829333805,0.837593587329251,-0.692955677318562,-0.852085222198384,0.948699798905491,-0.72856493574715,2,1
26,"genet","emp60",-0.92796205970387,0.908837397062804,-0.683825647113326,-0.852085222198384,0.948699798905491,-0.72856493574715,2,1
27,"genet","emp60",-0.826705360329347,1.04143764645742,-0.777166628553123,-0.852085222198384,0.948699798905491,-0.72856493574715,2,1
28,"genet","emp60",-0.615731559886097,0.96084989008805,-0.848331545195716,-0.852085222198384,0.948699798905491,-0.72856493574715,2,1
29,"genet","emp60",-1.03420716258168,1.11186318910033,-0.672059938983344,-0.852085222198384,0.948699798905491,-0.72856493574715,2,1
30,"genet","emp60",-0.658508929746659,0.825589326212246,-0.773709725823887,-0.852085222198384,0.948699798905491,-0.72856493574715,2,1
31,"genet","emp60",-0.773297944950212,0.686786537879866,-0.668166009382573,-0.852085222198384,0.948699798905491,-0.72856493574715,2,1
32,"genet","emp60",-0.941567110571467,0.960083978938908,-0.699910564695278,-0.852085222198384,0.948699798905491,-0.72856493574715,2,1
33,"genet","emp60",-0.925537554493927,0.943259529289911,-0.684844747382529,-0.852085222198384,0.948699798905491,-0.72856493574715,2,1
34,"genet","emp60",-0.765788544054629,0.824304838435282,-0.742599602217779,-0.852085222198384,0.948699798905491,-0.72856493574715,2,1
35,"genet","emp60",-0.789068697490947,0.724735882576337,-0.615611205724321,-0.852085222198384,0.948699798905491,-0.72856493574715,2,1
36,"genet","emp60",-0.971417618722612,0.955048462500632,-0.704118164616913,-0.852085222198384,0.948699798905491,-0.72856493574715,2,1
37,"genet","emp60",-0.52893552242805,0.948748610076542,-0.855359354626967,-0.852085222198384,0.948699798905491,-0.72856493574715,2,1
38,"genet","emp60",-0.792137870031252,0.803210986364862,-0.695451074767341,-0.852085222198384,0.948699798905491,-0.72856493574715,2,1
39,"genet","emp60",-0.600586874965857,0.912898093639303,-0.793961735642878,-0.852085222198384,0.948699798905491,-0.72856493574715,2,1
40,"genet","emp60",-0.83518138933927,0.85240191596094,-0.707688026355767,-0.852085222198384,0.948699798905491,-0.72856493574715,2,1
41,"genet","emp60",-0.778742366660841,0.95587764384346,-0.802737850079033,-0.852085222198384,0.948699798905491,-0.72856493574715,2,1
42,"genet","emp60",-0.717560134650963,0.905102668255135,-0.760956466768384,-0.852085222198384,0.948699798905491,-0.72856493574715,2,1
43,"genet","emp60",-0.835582624138086,0.957735830491425,-0.711260314577572,-0.852085222198384,0.948699798905491,-0.72856493574715,2,1
44,"genet","emp60",-0.991638604796515,1.08419478708128,-0.699598622977955,-0.852085222198384,0.948699798905491,-0.72856493574715,2,1
45,"genet","emp60",-0.807835406452789,0.895857718715108,-0.683290285672034,-0.852085222198384,0.948699798905491,-0.72856493574715,2,1
46,"genet","emp60",-0.695129193600394,1.00839885163037,-0.847644639870928,-0.852085222198384,0.948699798905491,-0.72856493574715,2,1
47,"genet","emp60",-0.718524519557391,1.05477018250172,-0.792490467497928,-0.852085222198384,0.948699798905491,-0.72856493574715,2,1
48,"genet","emp60",-0.87237391018323,0.863434585487853,-0.71193512253882,-0.852085222198384,0.948699798905491,-0.72856493574715,2,1
49,"genet","emp60",-0.973470611729252,1.02079081939776,-0.654107280588584,-0.852085222198384,0.948699798905491,-0.72856493574715,2,1
50,"genet","emp60",-0.761971605041021,0.829225257821974,-0.698040556287951,-0.852085222198384,0.948699798905491,-0.72856493574715,2,1
51,"genet","emp60",-0.900234229013593,0.849774668231123,-0.651915623107815,-0.852085222198384,0.948699798905491,-0.72856493574715,2,1
52,"genet","emp60",-0.87199109853358,1.00181381911332,-0.719304296523375,-0.852085222198384,0.948699798905491,-0.72856493574715,2,1
53,"genet","emp60",-0.863843033876922,0.879741128298337,-0.666494962391287,-0.852085222198384,0.948699798905491,-0.72856493574715,2,1
54,"genet","emp60",-0.864120816193757,1.00451506295878,-0.727120865443826,-0.852085222198384,0.948699798905491,-0.72856493574715,2,1
55,"genet","emp60",-0.894561098458756,1.03380003013204,-0.734489947809827,-0.852085222198384,0.948699798905491,-0.72856493574715,2,1
56,"genet","emp60",-0.924131497156863,0.958477446503378,-0.656189058264583,-0.852085222198384,0.948699798905491,-0.72856493574715,2,1
57,"genet","emp60",-0.677203421057632,0.885967118495797,-0.7822305081391,-0.852085222198384,0.948699798905491,-0.72856493574715,2,1
58,"genet","emp60",-0.946097748262299,0.979866740023291,-0.684170979167643,-0.852085222198384,0.948699798905491,-0.72856493574715,2,1
59,"genet","emp60",-0.830992049220038,0.808205637800674,-0.657596153315373,-0.852085222198384,0.948699798905491,-0.72856493574715,2,1
60,"genet","emp60",-0.957765283915538,0.906656726852563,-0.669032474627969,-0.852085222198384,0.948699798905491,-0.72856493574715,2,1
61,"genet","emp60",-0.757551160172779,0.935551768837498,-0.723598428001111,-0.852085222198384,0.948699798905491,-0.72856493574715,2,1
62,"genet","emp60",-0.577427464144441,0.726104440979823,-0.808604665909234,-0.852085222198384,0.948699798905491,-0.72856493574715,2,1
63,"genet","emp60",-0.748166628755031,0.871026625945299,-0.721224851080675,-0.852085222198384,0.948699798905491,-0.72856493574715,2,1
64,"genet","emp60",-0.871803262760502,0.938665238850141,-0.738027349554875,-0.852085222198384,0.948699798905491,-0.72856493574715,2,1
65,"genet","emp60",-0.96541771482754,0.939167074274758,-0.696995037145303,-0.852085222198384,0.948699798905491,-0.72856493574715,2,1
66,"genet","emp60",-0.803385491522207,0.881713000459887,-0.729212806997503,-0.852085222198384,0.948699798905491,-0.72856493574715,2,1
67,"genet","emp60",-0.570472776007673,0.919202975674328,-0.862800329436438,-0.852085222198384,0.948699798905491,-0.72856493574715,2,1
68,"genet","emp60",-0.95883946370106,0.864625914822904,-0.655429103284873,-0.852085222198384,0.948699798905491,-0.72856493574715,2,1
69,"genet","emp60",-0.608125616571693,0.854358060762845,-0.815082009790988,-0.852085222198384,0.948699798905491,-0.72856493574715,2,1
70,"genet","emp60",-0.750849660496738,0.977338421599321,-0.779439970004423,-0.852085222198384,0.948699798905491,-0.72856493574715,2,1
71,"genet","emp60",-0.77949488475542,0.870092308924385,-0.736267877323368,-0.852085222198384,0.948699798905491,-0.72856493574715,2,1
72,"genet","emp60",-0.716804351311501,0.868563261280649,-0.74274132047625,-0.852085222198384,0.948699798905491,-0.72856493574715,2,1
73,"genet","emp60",-0.873522741656579,0.822071167091513,-0.660925092778413,-0.852085222198384,0.948699798905491,-0.72856493574715,2,1
74,"genet","emp60",-1.0584272056349,0.868888379744902,-0.61955026246023,-0.852085222198384,0.948699798905491,-0.72856493574715,2,1
75,"genet","emp60",-0.878358313662663,0.967020563436163,-0.718550666877955,-0.852085222198384,0.948699798905491,-0.72856493574715,2,1
76,"genet","emp60",-0.769011296316582,0.857696542890058,-0.759214068681965,-0.852085222198384,0.948699798905491,-0.72856493574715,2,1
77,"genet","emp60",-0.639481082596976,0.965291718698553,-0.834259212878646,-0.852085222198384,0.948699798905491,-0.72856493574715,2,1
78,"genet","emp60",-0.966308006808465,0.880250010688316,-0.639655847211548,-0.852085222198384,0.948699798905491,-0.72856493574715,2,1
79,"genet","emp60",-0.846921441158345,0.994936535150593,-0.736528991166113,-0.852085222198384,0.948699798905491,-0.72856493574715,2,1
80,"genet","emp60",-0.555714208167775,1.00991595925973,-0.900223491481244,-0.852085222198384,0.948699798905491,-0.72856493574715,2,1
81,"genet","emp60",-0.755067801918365,0.924851456484307,-0.761385659983996,-0.852085222198384,0.948699798905491,-0.72856493574715,2,1
82,"genet","emp60",-0.733031982224145,0.94837327172144,-0.788288162132658,-0.852085222198384,0.948699798905491,-0.72856493574715,2,1
83,"genet","emp60",-0.741114051460202,1.00219240986467,-0.787059921888379,-0.852085222198384,0.948699798905491,-0.72856493574715,2,1
84,"genet","emp60",-0.85246852741287,0.947020030562052,-0.706197154006127,-0.852085222198384,0.948699798905491,-0.72856493574715,2,1
85,"genet","emp60",-0.75419115355054,0.885745480722996,-0.742317701012627,-0.852085222198384,0.948699798905491,-0.72856493574715,2,1
86,"genet","emp60",-0.691773791834988,0.982930095194832,-0.767171526041618,-0.852085222198384,0.948699798905491,-0.72856493574715,2,1
87,"genet","emp60",-0.721297187221739,0.97214007339029,-0.858301420608346,-0.852085222198384,0.948699798905491,-0.72856493574715,2,1
88,"genet","emp60",-0.783776196637811,1.0311683699878,-0.792613439707328,-0.852085222198384,0.948699798905491,-0.72856493574715,2,1
89,"genet","emp60",-0.832739173963642,0.832296640872075,-0.676839298499019,-0.852085222198384,0.948699798905491,-0.72856493574715,2,1
90,"genet","emp60",-0.734474141101584,0.970829607849602,-0.786518771718139,-0.852085222198384,0.948699798905491,-0.72856493574715,2,1
91,"genet","emp60",-0.810026000568514,1.12635213149267,-0.802611782021135,-0.852085222198384,0.948699798905491,-0.72856493574715,2,1
92,"genet","emp60",-0.729179297677963,0.744728352600565,-0.719219894148865,-0.852085222198384,0.948699798905491,-0.72856493574715,2,1
93,"genet","emp60",-0.988414061619809,0.935235647230676,-0.685685324114897,-0.852085222198384,0.948699798905491,-0.72856493574715,2,1
94,"genet","emp60",-0.845559874310113,0.853409802218954,-0.676247160204102,-0.852085222198384,0.948699798905491,-0.72856493574715,2,1
95,"genet","emp60",-0.964157146829507,0.995575966036292,-0.694954587212485,-0.852085222198384,0.948699798905491,-0.72856493574715,2,1
96,"genet","emp60",-0.84544735800546,0.876298328873637,-0.665821890459575,-0.852085222198384,0.948699798905491,-0.72856493574715,2,1
97,"genet","emp60",-1.0267975028124,0.848380836830079,-0.597534396690146,-0.852085222198384,0.948699798905491,-0.72856493574715,2,1
98,"genet","emp60",-0.86050725783702,1.05817034443984,-0.755254195514148,-0.852085222198384,0.948699798905491,-0.72856493574715,2,1
99,"genet","emp60",-0.828629004674478,0.919488172965739,-0.729360620400074,-0.852085222198384,0.948699798905491,-0.72856493574715,2,1
100,"genet","emp60",-0.850925167172915,0.919672902699357,-0.711734934869407,-0.852085222198384,0.948699798905491,-0.72856493574715,2,1
1,"genet","emp100",-0.786015189510235,0.917807050983462,-0.747102272455096,-0.852085222198384,0.948699798905491,-0.72856493574715,2,2
2,"genet","emp100",-0.900838118565476,0.958705839271755,-0.68547987602302,-0.852085222198384,0.948699798905491,-0.72856493574715,2,2
3,"genet","emp100",-0.72709874814381,0.924320920517452,-0.762662148749866,-0.852085222198384,0.948699798905491,-0.72856493574715,2,2
4,"genet","emp100",-0.94533595443312,0.893893370101832,-0.656029389845511,-0.852085222198384,0.948699798905491,-0.72856493574715,2,2
5,"genet","emp100",-0.849436029681248,0.914136456481507,-0.698840190291264,-0.852085222198384,0.948699798905491,-0.72856493574715,2,2
6,"genet","emp100",-0.850005342358111,1.02951904205252,-0.756873862855147,-0.852085222198384,0.948699798905491,-0.72856493574715,2,2
7,"genet","emp100",-0.855297693408146,0.958245674936474,-0.716823340644527,-0.852085222198384,0.948699798905491,-0.72856493574715,2,2
8,"genet","emp100",-0.79462216217117,0.924431251687303,-0.739016913555034,-0.852085222198384,0.948699798905491,-0.72856493574715,2,2
9,"genet","emp100",-0.774835871081876,0.896210777312299,-0.774173170342653,-0.852085222198384,0.948699798905491,-0.72856493574715,2,2
10,"genet","emp100",-0.839016596464118,0.956299519115317,-0.734029218126858,-0.852085222198384,0.948699798905491,-0.72856493574715,2,2
11,"genet","emp100",-0.759565642755562,0.904410550834959,-0.747787814612647,-0.852085222198384,0.948699798905491,-0.72856493574715,2,2
12,"genet","emp100",-0.933957427870473,0.890580503947712,-0.689250039742859,-0.852085222198384,0.948699798905491,-0.72856493574715,2,2
13,"genet","emp100",-0.77258549671535,0.976710095158359,-0.737389523041188,-0.852085222198384,0.948699798905491,-0.72856493574715,2,2
14,"genet","emp100",-0.860611822904193,1.03103831416783,-0.725311474016745,-0.852085222198384,0.948699798905491,-0.72856493574715,2,2
15,"genet","emp100",-0.874974101272414,0.934923619254736,-0.667329170467978,-0.852085222198384,0.948699798905491,-0.72856493574715,2,2
16,"genet","emp100",-0.821025686138448,0.926774680537427,-0.693806714418787,-0.852085222198384,0.948699798905491,-0.72856493574715,2,2
17,"genet","emp100",-0.875449256425846,0.961590329298365,-0.722193918530658,-0.852085222198384,0.948699798905491,-0.72856493574715,2,2
18,"genet","emp100",-0.8344553434105,1.0437570203943,-0.735895850144901,-0.852085222198384,0.948699798905491,-0.72856493574715,2,2
19,"genet","emp100",-0.814306720559451,0.905304389587803,-0.707049021220395,-0.852085222198384,0.948699798905491,-0.72856493574715,2,2
20,"genet","emp100",-0.772680252458942,0.931291901284695,-0.757814720368677,-0.852085222198384,0.948699798905491,-0.72856493574715,2,2
21,"genet","emp100",-0.798497534571045,1.01513556621011,-0.754363818498566,-0.852085222198384,0.948699798905491,-0.72856493574715,2,2
22,"genet","emp100",-0.795006035953689,1.01603518185691,-0.76561588951609,-0.852085222198384,0.948699798905491,-0.72856493574715,2,2
23,"genet","emp100",-0.828844182087882,0.971564551640852,-0.73428492634514,-0.852085222198384,0.948699798905491,-0.72856493574715,2,2
24,"genet","emp100",-0.741915990184217,0.872468548669515,-0.735157503138748,-0.852085222198384,0.948699798905491,-0.72856493574715,2,2
25,"genet","emp100",-0.779182945757721,0.995129679693509,-0.77228508156235,-0.852085222198384,0.948699798905491,-0.72856493574715,2,2
26,"genet","emp100",-0.767998597903593,0.920905786205002,-0.738674911714083,-0.852085222198384,0.948699798905491,-0.72856493574715,2,2
27,"genet","emp100",-0.85998856507322,0.857620841215281,-0.665638823205729,-0.852085222198384,0.948699798905491,-0.72856493574715,2,2
28,"genet","emp100",-0.762367922866829,1.02252941978922,-0.770112623647354,-0.852085222198384,0.948699798905491,-0.72856493574715,2,2
29,"genet","emp100",-0.845938458326193,0.926611618210797,-0.725047878975684,-0.852085222198384,0.948699798905491,-0.72856493574715,2,2
30,"genet","emp100",-0.829526036562248,0.951237013365498,-0.719053365617589,-0.852085222198384,0.948699798905491,-0.72856493574715,2,2
31,"genet","emp100",-0.880546997117031,0.944988538838946,-0.682010344658015,-0.852085222198384,0.948699798905491,-0.72856493574715,2,2
32,"genet","emp100",-0.929928579705738,0.945573576391333,-0.675155026769967,-0.852085222198384,0.948699798905491,-0.72856493574715,2,2
33,"genet","emp100",-0.862166708853036,0.95363516061209,-0.728878136138406,-0.852085222198384,0.948699798905491,-0.72856493574715,2,2
34,"genet","emp100",-0.93842543540265,0.959211941225774,-0.670822868342905,-0.852085222198384,0.948699798905491,-0.72856493574715,2,2
35,"genet","emp100",-0.840596446548514,0.916543369211665,-0.705605251453341,-0.852085222198384,0.948699798905491,-0.72856493574715,2,2
36,"genet","emp100",-0.821404357868116,0.976036003164711,-0.736233494474269,-0.852085222198384,0.948699798905491,-0.72856493574715,2,2
37,"genet","emp100",-0.821766905498044,1.01135687682787,-0.759469541197888,-0.852085222198384,0.948699798905491,-0.72856493574715,2,2
38,"genet","emp100",-0.828278561170259,1.0556127490602,-0.745681688725646,-0.852085222198384,0.948699798905491,-0.72856493574715,2,2
39,"genet","emp100",-0.825606912819718,0.987695268843352,-0.741183834467757,-0.852085222198384,0.948699798905491,-0.72856493574715,2,2
40,"genet","emp100",-0.84086049620234,0.893359713330303,-0.707331827382091,-0.852085222198384,0.948699798905491,-0.72856493574715,2,2
41,"genet","emp100",-0.840307051510589,0.998709152564605,-0.729967278017902,-0.852085222198384,0.948699798905491,-0.72856493574715,2,2
42,"genet","emp100",-0.91904335782265,1.03848442049311,-0.726159989644236,-0.852085222198384,0.948699798905491,-0.72856493574715,2,2
43,"genet","emp100",-0.951514854585447,0.948477946935496,-0.670296156843201,-0.852085222198384,0.948699798905491,-0.72856493574715,2,2
44,"genet","emp100",-0.773920303884519,0.952265485317655,-0.748261661228585,-0.852085222198384,0.948699798905491,-0.72856493574715,2,2
45,"genet","emp100",-0.749771443091189,0.836322691156244,-0.746209166827936,-0.852085222198384,0.948699798905491,-0.72856493574715,2,2
46,"genet","emp100",-0.73888448157821,0.971066015183605,-0.772875941468204,-0.852085222198384,0.948699798905491,-0.72856493574715,2,2
47,"genet","emp100",-0.827084997921712,0.94649193874074,-0.75259285714981,-0.852085222198384,0.948699798905491,-0.72856493574715,2,2
48,"genet","emp100",-0.877572380868387,1.14894362680143,-0.769174935605686,-0.852085222198384,0.948699798905491,-0.72856493574715,2,2
49,"genet","emp100",-0.837978129770401,0.92533777050222,-0.70781010610169,-0.852085222198384,0.948699798905491,-0.72856493574715,2,2
50,"genet","emp100",-0.833781090985669,1.00388489220582,-0.735917247403765,-0.852085222198384,0.948699798905491,-0.72856493574715,2,2
51,"genet","emp100",-0.794879521235944,1.00706024205886,-0.796092970785774,-0.852085222198384,0.948699798905491,-0.72856493574715,2,2
52,"genet","emp100",-0.84694453732546,0.978187904011462,-0.728364655576659,-0.852085222198384,0.948699798905491,-0.72856493574715,2,2
53,"genet","emp100",-0.821617179023607,0.845797001808265,-0.701446272997168,-0.852085222198384,0.948699798905491,-0.72856493574715,2,2
54,"genet","emp100",-0.904143261583235,0.910649739594635,-0.668938366060452,-0.852085222198384,0.948699798905491,-0.72856493574715,2,2
55,"genet","emp100",-0.828244815785119,1.00292663677785,-0.781941488242833,-0.852085222198384,0.948699798905491,-0.72856493574715,2,2
56,"genet","emp100",-0.832313958604562,1.02936611967695,-0.753091842686208,-0.852085222198384,0.948699798905491,-0.72856493574715,2,2
57,"genet","emp100",-0.809344576662226,0.927975812773788,-0.723679655013598,-0.852085222198384,0.948699798905491,-0.72856493574715,2,2
58,"genet","emp100",-0.976409353077344,0.897846400718326,-0.627927271245888,-0.852085222198384,0.948699798905491,-0.72856493574715,2,2
59,"genet","emp100",-0.788275562909717,0.959460958463758,-0.753640321803357,-0.852085222198384,0.948699798905491,-0.72856493574715,2,2
60,"genet","emp100",-0.846857587201224,0.95150635591157,-0.713917833851393,-0.852085222198384,0.948699798905491,-0.72856493574715,2,2
61,"genet","emp100",-0.750119575631632,0.948358063083985,-0.765043014934203,-0.852085222198384,0.948699798905491,-0.72856493574715,2,2
62,"genet","emp100",-0.766639412323246,0.985764748253171,-0.784322550312253,-0.852085222198384,0.948699798905491,-0.72856493574715,2,2
63,"genet","emp100",-0.830417246830838,1.07515599707217,-0.780756441390324,-0.852085222198384,0.948699798905491,-0.72856493574715,2,2
64,"genet","emp100",-0.834198482308047,0.911153136210132,-0.714977211249575,-0.852085222198384,0.948699798905491,-0.72856493574715,2,2
65,"genet","emp100",-0.896503234712414,0.975864014516581,-0.740074229183227,-0.852085222198384,0.948699798905491,-0.72856493574715,2,2
66,"genet","emp100",-0.883641371272737,0.993527218308216,-0.705332371681376,-0.852085222198384,0.948699798905491,-0.72856493574715,2,2
67,"genet","emp100",-0.827722833207458,0.951427091947794,-0.713786082844732,-0.852085222198384,0.948699798905491,-0.72856493574715,2,2
68,"genet","emp100",-0.780650334021512,0.896904804733506,-0.744380516564144,-0.852085222198384,0.948699798905491,-0.72856493574715,2,2
69,"genet","emp100",-0.915654593774346,1.03406001461029,-0.731974626571604,-0.852085222198384,0.948699798905491,-0.72856493574715,2,2
70,"genet","emp100",-0.773176654654791,0.956889061303572,-0.748002703156264,-0.852085222198384,0.948699798905491,-0.72856493574715,2,2
71,"genet","emp100",-0.916637015253848,0.824962934985276,-0.648055980680052,-0.852085222198384,0.948699798905491,-0.72856493574715,2,2
72,"genet","emp100",-0.860355836105045,0.929694648826598,-0.700439312407419,-0.852085222198384,0.948699798905491,-0.72856493574715,2,2
73,"genet","emp100",-0.912975406661076,0.909990398207213,-0.702280595181751,-0.852085222198384,0.948699798905491,-0.72856493574715,2,2
74,"genet","emp100",-0.915615525530026,1.05687619909459,-0.736110337743515,-0.852085222198384,0.948699798905491,-0.72856493574715,2,2
75,"genet","emp100",-0.866743908776953,0.937245671349219,-0.709556696252981,-0.852085222198384,0.948699798905491,-0.72856493574715,2,2
76,"genet","emp100",-0.941997339960691,1.08944606751987,-0.736580886037086,-0.852085222198384,0.948699798905491,-0.72856493574715,2,2
77,"genet","emp100",-0.890919540424704,0.966623573690533,-0.708471090437032,-0.852085222198384,0.948699798905491,-0.72856493574715,2,2
78,"genet","emp100",-0.811552368825519,0.958998935114023,-0.724874626627989,-0.852085222198384,0.948699798905491,-0.72856493574715,2,2
79,"genet","emp100",-0.861460357625658,0.862939407362262,-0.695342869999084,-0.852085222198384,0.948699798905491,-0.72856493574715,2,2
80,"genet","emp100",-0.852601071411592,0.916863819633514,-0.731251342925329,-0.852085222198384,0.948699798905491,-0.72856493574715,2,2
81,"genet","emp100",-0.892191179709075,0.904118490334117,-0.670768283385789,-0.852085222198384,0.948699798905491,-0.72856493574715,2,2
82,"genet","emp100",-0.911868834766154,0.977662895678901,-0.704190628241853,-0.852085222198384,0.948699798905491,-0.72856493574715,2,2
83,"genet","emp100",-0.79993776844405,0.886414411492241,-0.724033623377039,-0.852085222198384,0.948699798905491,-0.72856493574715,2,2
84,"genet","emp100",-0.838278833993945,0.986707929964788,-0.752411442973317,-0.852085222198384,0.948699798905491,-0.72856493574715,2,2
85,"genet","emp100",-0.825722450449669,0.937834968622682,-0.726458676649763,-0.852085222198384,0.948699798905491,-0.72856493574715,2,2
86,"genet","emp100",-0.916757637399592,0.930274065390042,-0.665921266658837,-0.852085222198384,0.948699798905491,-0.72856493574715,2,2
87,"genet","emp100",-0.747543309839887,1.01628325874197,-0.784485065132319,-0.852085222198384,0.948699798905491,-0.72856493574715,2,2
88,"genet","emp100",-0.861272930857514,0.929199474929008,-0.701902725743758,-0.852085222198384,0.948699798905491,-0.72856493574715,2,2
89,"genet","emp100",-0.755157949440391,0.782484684322001,-0.723756612529626,-0.852085222198384,0.948699798905491,-0.72856493574715,2,2
90,"genet","emp100",-0.854158148662169,0.842447788382829,-0.68726978225599,-0.852085222198384,0.948699798905491,-0.72856493574715,2,2
91,"genet","emp100",-0.799354445568179,0.929648312980734,-0.728760419098659,-0.852085222198384,0.948699798905491,-0.72856493574715,2,2
92,"genet","emp100",-0.802899656950107,0.945756809261462,-0.722549522799535,-0.852085222198384,0.948699798905491,-0.72856493574715,2,2
93,"genet","emp100",-0.863253314031326,1.04906396471925,-0.726376744536239,-0.852085222198384,0.948699798905491,-0.72856493574715,2,2
94,"genet","emp100",-0.773356461410557,0.994004085837337,-0.769387649352563,-0.852085222198384,0.948699798905491,-0.72856493574715,2,2
95,"genet","emp100",-0.863119782743437,0.853824230009809,-0.668973580482511,-0.852085222198384,0.948699798905491,-0.72856493574715,2,2
96,"genet","emp100",-0.822257461202908,1.02841608392735,-0.768488703537056,-0.852085222198384,0.948699798905491,-0.72856493574715,2,2
97,"genet","emp100",-0.832221621875736,0.94782729035534,-0.745062382992679,-0.852085222198384,0.948699798905491,-0.72856493574715,2,2
98,"genet","emp100",-0.818619845551692,0.982214822320653,-0.764247016145162,-0.852085222198384,0.948699798905491,-0.72856493574715,2,2
99,"genet","emp100",-0.833492269090465,0.859305262527724,-0.704199466425771,-0.852085222198384,0.948699798905491,-0.72856493574715,2,2
100,"genet","emp100",-0.836293027924927,0.898979989494955,-0.705479479148252,-0.852085222198384,0.948699798905491,-0.72856493574715,2,2
1,"genet","reg60",-0.598951255857402,0.837881986701478,-0.796451793695881,-0.852085222198384,0.948699798905491,-0.72856493574715,2,3
2,"genet","reg60",-0.766980779096436,0.805296726024471,-0.732682486440367,-0.852085222198384,0.948699798905491,-0.72856493574715,2,3
3,"genet","reg60",-0.651006994613409,1.0310815059032,-0.861419307955534,-0.852085222198384,0.948699798905491,-0.72856493574715,2,3
4,"genet","reg60",-0.691340136231963,0.75537807370911,-0.7472687082056,-0.852085222198384,0.948699798905491,-0.72856493574715,2,3
5,"genet","reg60",-0.968220459610184,1.0722061746057,-0.709486769687541,-0.852085222198384,0.948699798905491,-0.72856493574715,2,3
6,"genet","reg60",-0.743840271318498,0.930533710010681,-0.78268801721795,-0.852085222198384,0.948699798905491,-0.72856493574715,2,3
7,"genet","reg60",-0.756505436818658,0.912522616881684,-0.717324562511071,-0.852085222198384,0.948699798905491,-0.72856493574715,2,3
8,"genet","reg60",-0.906805743773077,1.02053109877298,-0.749463026090195,-0.852085222198384,0.948699798905491,-0.72856493574715,2,3
9,"genet","reg60",-0.983205280387922,0.9843233581428,-0.686401175947405,-0.852085222198384,0.948699798905491,-0.72856493574715,2,3
10,"genet","reg60",-0.921945201218107,0.980333145441587,-0.714213778407084,-0.852085222198384,0.948699798905491,-0.72856493574715,2,3
