"iteration","species","design","d0_est","g0_est","sig_est","d0_tru","g0_tru","sig_tru","seed_i","seed_j"
50,"cheetah","emp60",-3.72769786699988,-2.07548580935498,1.35427531409451,-3.83043179066757,-1.41737679998848,1.21520673079162,1,1
51,"cheetah","emp60",-3.67923643177116,-1.09492049395822,0.925752008596612,-3.83043179066757,-1.41737679998848,1.21520673079162,1,1
52,"cheetah","emp60",-3.72570036918075,-1.44050011368839,1.24144052648503,-3.83043179066757,-1.41737679998848,1.21520673079162,1,1
53,"cheetah","emp60",-3.89625721486416,-2.00930042684901,1.62449092283244,-3.83043179066757,-1.41737679998848,1.21520673079162,1,1
54,"cheetah","emp60",-3.86334161494291,-1.06485616028785,0.910459672235763,-3.83043179066757,-1.41737679998848,1.21520673079162,1,1
55,"cheetah","emp60",-3.78576146926631,-0.503609195757335,0.803585492015928,-3.83043179066757,-1.41737679998848,1.21520673079162,1,1
56,"cheetah","emp60",-3.63448405709628,-1.36664288663904,1.01998123773857,-3.83043179066757,-1.41737679998848,1.21520673079162,1,1
57,"cheetah","emp60",-4.20886829450405,-0.648153583090512,0.948687994667966,-3.83043179066757,-1.41737679998848,1.21520673079162,1,1
58,"cheetah","emp60",-3.39609768013516,-1.17343505370679,0.442463274526591,-3.83043179066757,-1.41737679998848,1.21520673079162,1,1
59,"cheetah","emp60",-3.91243168425815,-1.47131611977213,1.27279727530164,-3.83043179066757,-1.41737679998848,1.21520673079162,1,1
60,"cheetah","emp60",-3.69551893009323,-1.31380539618834,1.09366464670179,-3.83043179066757,-1.41737679998848,1.21520673079162,1,1
61,"cheetah","emp60",-3.6813383704827,-1.67692594475725,1.30786331204233,-3.83043179066757,-1.41737679998848,1.21520673079162,1,1
62,"cheetah","emp60",-3.5890779025188,-1.69040502406502,0.928453593096943,-3.83043179066757,-1.41737679998848,1.21520673079162,1,1
63,"cheetah","emp60",-3.96393982169235,-1.19962662904361,1.22995848280191,-3.83043179066757,-1.41737679998848,1.21520673079162,1,1
64,"cheetah","emp60",-4.18102483851541,-1.39193916625324,1.34287559741543,-3.83043179066757,-1.41737679998848,1.21520673079162,1,1
65,"cheetah","emp60",-3.99983026664878,-0.648592642175914,1.00510015743264,-3.83043179066757,-1.41737679998848,1.21520673079162,1,1
66,"cheetah","emp60",-3.71876211315083,-1.70515770831305,1.40946994616251,-3.83043179066757,-1.41737679998848,1.21520673079162,1,1
67,"cheetah","emp60",-3.78367055927718,-1.43743910182646,1.40240647648135,-3.83043179066757,-1.41737679998848,1.21520673079162,1,1
68,"cheetah","emp60",-3.62671898947782,-1.47592714988009,1.07710802908161,-3.83043179066757,-1.41737679998848,1.21520673079162,1,1
69,"cheetah","emp60",-3.82095219976324,-0.752758229675014,1.08698306625054,-3.83043179066757,-1.41737679998848,1.21520673079162,1,1
70,"cheetah","emp60",-3.98960521290924,-1.85838490431357,1.26294246093335,-3.83043179066757,-1.41737679998848,1.21520673079162,1,1
71,"cheetah","emp60",-4.19954820938842,-1.06755218884708,1.18360647146085,-3.83043179066757,-1.41737679998848,1.21520673079162,1,1
72,"cheetah","emp60",-4.05937672448268,-1.42807352577623,1.09124938872562,-3.83043179066757,-1.41737679998848,1.21520673079162,1,1
73,"cheetah","emp60",-3.91621629749816,-0.909060457577312,0.91840245403375,-3.83043179066757,-1.41737679998848,1.21520673079162,1,1
74,"cheetah","emp60",-3.04777510164285,-0.644144427276844,0.0257820768450814,-3.83043179066757,-1.41737679998848,1.21520673079162,1,1
75,"cheetah","emp60",-3.94734976947253,-1.36567971930241,1.29232855798722,-3.83043179066757,-1.41737679998848,1.21520673079162,1,1
76,"cheetah","emp60",-3.62287801538718,-1.90645461460747,1.35939036978998,-3.83043179066757,-1.41737679998848,1.21520673079162,1,1
77,"cheetah","emp60",-3.7484450259735,-1.67576934780262,1.46518096778447,-3.83043179066757,-1.41737679998848,1.21520673079162,1,1
78,"cheetah","emp60",-3.75638945919299,-1.45239074772019,1.32772842581464,-3.83043179066757,-1.41737679998848,1.21520673079162,1,1
79,"cheetah","emp60",-3.71892932774699,-2.00662775501131,1.29374349193521,-3.83043179066757,-1.41737679998848,1.21520673079162,1,1
80,"cheetah","emp60",-3.92306151594845,-1.49993040626197,1.31886889317704,-3.83043179066757,-1.41737679998848,1.21520673079162,1,1
81,"cheetah","emp60",-3.7286949060292,-1.67777058492681,1.41411385401683,-3.83043179066757,-1.41737679998848,1.21520673079162,1,1
82,"cheetah","emp60",-3.73330286837636,-1.1509594371758,1.06850771738971,-3.83043179066757,-1.41737679998848,1.21520673079162,1,1
83,"cheetah","emp60",-3.92003376296055,-1.58292040525252,1.36932379294188,-3.83043179066757,-1.41737679998848,1.21520673079162,1,1
84,"cheetah","emp60",-3.97862183335436,-1.13673816888915,1.23801886073565,-3.83043179066757,-1.41737679998848,1.21520673079162,1,1
85,"cheetah","emp60",-3.76715460841197,-1.05833363753668,1.09361935040949,-3.83043179066757,-1.41737679998848,1.21520673079162,1,1
86,"cheetah","emp60",-4.30135850340579,-1.73542025385209,1.21766822812312,-3.83043179066757,-1.41737679998848,1.21520673079162,1,1
87,"cheetah","emp60",-3.86527814496604,-2.06311207350617,1.59214083108728,-3.83043179066757,-1.41737679998848,1.21520673079162,1,1
88,"cheetah","emp60",-4.20658408964327,-0.693404319409321,0.968515643513045,-3.83043179066757,-1.41737679998848,1.21520673079162,1,1
89,"cheetah","emp60",-3.81234284788318,-0.756248487881111,1.05103563597947,-3.83043179066757,-1.41737679998848,1.21520673079162,1,1
90,"cheetah","emp60",-4.25365195063295,-0.310988995753251,0.979229356613565,-3.83043179066757,-1.41737679998848,1.21520673079162,1,1
91,"cheetah","emp60",-3.87763438759639,-1.33228968733649,1.1052010763259,-3.83043179066757,-1.41737679998848,1.21520673079162,1,1
92,"cheetah","emp60",-4.06583649519423,-1.82625499246909,1.37116546536928,-3.83043179066757,-1.41737679998848,1.21520673079162,1,1
93,"cheetah","emp60",-3.46046001857446,-1.34928948314213,0.780945038126069,-3.83043179066757,-1.41737679998848,1.21520673079162,1,1
94,"cheetah","emp60",-3.77044858884216,-1.49581030892629,1.40033167062632,-3.83043179066757,-1.41737679998848,1.21520673079162,1,1
95,"cheetah","emp60",-3.76381718599347,-1.51400313453803,1.3928767306826,-3.83043179066757,-1.41737679998848,1.21520673079162,1,1
96,"cheetah","emp60",-3.77583856152679,-1.77405267883565,1.62650764780383,-3.83043179066757,-1.41737679998848,1.21520673079162,1,1
97,"cheetah","emp60",-3.93298787829099,-1.70354324906847,1.49200833212958,-3.83043179066757,-1.41737679998848,1.21520673079162,1,1
98,"cheetah","emp60",-3.79370191511197,-1.48183159308487,1.47196580825692,-3.83043179066757,-1.41737679998848,1.21520673079162,1,1
99,"cheetah","emp60",-3.7781623430143,-2.03322152839192,1.40338668251852,-3.83043179066757,-1.41737679998848,1.21520673079162,1,1
100,"cheetah","emp60",-3.89381976629026,-0.806926835915947,0.810697311244383,-3.83043179066757,-1.41737679998848,1.21520673079162,1,1
1,"cheetah","emp100",-4.04030043325113,-1.14721298895419,1.3174891414552,-3.83043179066757,-1.41737679998848,1.21520673079162,1,2
2,"cheetah","emp100",-3.8385380979006,-1.20779024562945,1.14018750549831,-3.83043179066757,-1.41737679998848,1.21520673079162,1,2
3,"cheetah","emp100",-3.86240405398968,-0.91105211153476,1.25382139164927,-3.83043179066757,-1.41737679998848,1.21520673079162,1,2
4,"cheetah","emp100",-3.83128549261433,-1.40360404070667,1.22560593245398,-3.83043179066757,-1.41737679998848,1.21520673079162,1,2
5,"cheetah","emp100",-4.03995719002047,-1.33718831621125,1.4523912480962,-3.83043179066757,-1.41737679998848,1.21520673079162,1,2
6,"cheetah","emp100",-3.81664121906386,-1.15270402695811,0.979543440549196,-3.83043179066757,-1.41737679998848,1.21520673079162,1,2
7,"cheetah","emp100",-3.8491534173927,-1.32927410956373,1.32162787895857,-3.83043179066757,-1.41737679998848,1.21520673079162,1,2
8,"cheetah","emp100",-3.84096746082499,-1.3329395950757,1.24575073709071,-3.83043179066757,-1.41737679998848,1.21520673079162,1,2
9,"cheetah","emp100",-4.02844689656853,-1.3322231931356,1.29165534130117,-3.83043179066757,-1.41737679998848,1.21520673079162,1,2
10,"cheetah","emp100",-3.81577023384661,-0.896073757399726,0.814578115835981,-3.83043179066757,-1.41737679998848,1.21520673079162,1,2
11,"cheetah","emp100",-3.8514899675237,-1.41209178631434,1.41109335320956,-3.83043179066757,-1.41737679998848,1.21520673079162,1,2
12,"cheetah","emp100",-4.0222297179147,-1.63164545961725,1.45451039738115,-3.83043179066757,-1.41737679998848,1.21520673079162,1,2
13,"cheetah","emp100",-3.81985464361532,-1.1548383113419,0.995828823505065,-3.83043179066757,-1.41737679998848,1.21520673079162,1,2
14,"cheetah","emp100",-3.85533965674249,-0.913334835160282,1.10833651471056,-3.83043179066757,-1.41737679998848,1.21520673079162,1,2
15,"cheetah","emp100",-3.83913293726426,-1.75986169560625,1.54537482569731,-3.83043179066757,-1.41737679998848,1.21520673079162,1,2
16,"cheetah","emp100",-3.84359912020248,-1.50699441447373,1.39468761243586,-3.83043179066757,-1.41737679998848,1.21520673079162,1,2
17,"cheetah","emp100",-3.80341601217037,-0.865535396894036,0.748010041831225,-3.83043179066757,-1.41737679998848,1.21520673079162,1,2
18,"cheetah","emp100",-3.82866652757339,-1.61239229775252,1.35777260073455,-3.83043179066757,-1.41737679998848,1.21520673079162,1,2
19,"cheetah","emp100",-3.78575903275642,-1.93318466531553,1.38895842269989,-3.83043179066757,-1.41737679998848,1.21520673079162,1,2
20,"cheetah","emp100",-4.03320257703722,-0.794816518345862,0.974532721092387,-3.83043179066757,-1.41737679998848,1.21520673079162,1,2
21,"cheetah","emp100",-3.83141011360226,-1.23967877559765,1.11401418846141,-3.83043179066757,-1.41737679998848,1.21520673079162,1,2
22,"cheetah","emp100",-4.02683534077903,-1.24846245084994,1.2169770461308,-3.83043179066757,-1.41737679998848,1.21520673079162,1,2
23,"cheetah","emp100",-4.01959397946843,-1.2697840516432,1.17336970356862,-3.83043179066757,-1.41737679998848,1.21520673079162,1,2
24,"cheetah","emp100",-3.81517689008818,-1.56940470877738,1.25240595838589,-3.83043179066757,-1.41737679998848,1.21520673079162,1,2
25,"cheetah","emp100",-3.74823708134049,-2.30527854609148,1.54267550676982,-3.83043179066757,-1.41737679998848,1.21520673079162,1,2
26,"cheetah","emp100",-3.83380524704147,-1.61757641225257,1.39625335750968,-3.83043179066757,-1.41737679998848,1.21520673079162,1,2
27,"cheetah","emp100",-3.83306448562921,-1.51149410464393,1.31380366179664,-3.83043179066757,-1.41737679998848,1.21520673079162,1,2
28,"cheetah","emp100",-3.77952552068743,-1.90369912832352,1.34542349719912,-3.83043179066757,-1.41737679998848,1.21520673079162,1,2
29,"cheetah","emp100",-3.75425628962814,-1.70899251835494,1.13380916560025,-3.83043179066757,-1.41737679998848,1.21520673079162,1,2
30,"cheetah","emp100",-3.80271777894319,-1.79648537676782,1.35715976104139,-3.83043179066757,-1.41737679998848,1.21520673079162,1,2
31,"cheetah","emp100",-3.82201470525699,-1.88894146174868,1.52307268525721,-3.83043179066757,-1.41737679998848,1.21520673079162,1,2
32,"cheetah","emp100",-3.84700448659713,-0.966391686453173,1.04793650893442,-3.83043179066757,-1.41737679998848,1.21520673079162,1,2
33,"cheetah","emp100",-3.85221898720007,-1.14467395817117,1.22615344866153,-3.83043179066757,-1.41737679998848,1.21520673079162,1,2
34,"cheetah","emp100",-3.84492122269731,-1.53495181368866,1.42828503755218,-3.83043179066757,-1.41737679998848,1.21520673079162,1,2
35,"cheetah","emp100",-3.83537864232435,-1.19003330873345,1.1060351103377,-3.83043179066757,-1.41737679998848,1.21520673079162,1,2
36,"cheetah","emp100",-3.84746266563925,-1.49119477533937,1.42206578790784,-3.83043179066757,-1.41737679998848,1.21520673079162,1,2
37,"cheetah","emp100",-3.8192355631396,-1.5923192194415,1.28907440186013,-3.83043179066757,-1.41737679998848,1.21520673079162,1,2
38,"cheetah","emp100",-3.82877455139785,-1.29306238251292,1.13426464400645,-3.83043179066757,-1.41737679998848,1.21520673079162,1,2
39,"cheetah","emp100",-3.86124631893435,-1.16373928839392,1.40584248628871,-3.83043179066757,-1.41737679998848,1.21520673079162,1,2
40,"cheetah","emp100",-3.81796398292922,-1.34023680728934,1.1088081379205,-3.83043179066757,-1.41737679998848,1.21520673079162,1,2
41,"cheetah","emp100",-3.98296218769496,-1.45239789437069,1.10951123541854,-3.83043179066757,-1.41737679998848,1.21520673079162,1,2
42,"cheetah","emp100",-3.84636637385153,-1.22031998895275,1.21465304183109,-3.83043179066757,-1.41737679998848,1.21520673079162,1,2
43,"cheetah","emp100",-3.8397129340999,-1.2027824406041,1.14555714029366,-3.83043179066757,-1.41737679998848,1.21520673079162,1,2
44,"cheetah","emp100",-3.78325989022899,-1.62077011735552,1.16070488836058,-3.83043179066757,-1.41737679998848,1.21520673079162,1,2
45,"cheetah","emp100",-4.02196261990595,-1.20957976404285,1.14963613005445,-3.83043179066757,-1.41737679998848,1.21520673079162,1,2
46,"cheetah","emp100",-3.84242654838195,-1.27329169410468,1.21602656018477,-3.83043179066757,-1.41737679998848,1.21520673079162,1,2
47,"cheetah","emp100",-3.84169922145741,-1.34465452082879,1.26012744190885,-3.83043179066757,-1.41737679998848,1.21520673079162,1,2
48,"cheetah","emp100",-3.85642569620881,-0.66288759450844,0.958876813952422,-3.83043179066757,-1.41737679998848,1.21520673079162,1,2
49,"cheetah","emp100",-3.84252404759714,-1.44628910784288,1.34026536186187,-3.83043179066757,-1.41737679998848,1.21520673079162,1,2
50,"cheetah","emp100",-3.82231367299293,-1.44042612380181,1.19897229694525,-3.83043179066757,-1.41737679998848,1.21520673079162,1,2
51,"cheetah","emp100",-3.82135604936556,-1.52891101330698,1.25548973654117,-3.83043179066757,-1.41737679998848,1.21520673079162,1,2
52,"cheetah","emp100",-4.02836388332577,-1.24376263509935,1.22797905615155,-3.83043179066757,-1.41737679998848,1.21520673079162,1,2
53,"cheetah","emp100",-3.83784680331115,-1.73837267950314,1.51806748692155,-3.83043179066757,-1.41737679998848,1.21520673079162,1,2
54,"cheetah","emp100",-3.76836522637499,-1.68761007901545,1.15920647510836,-3.83043179066757,-1.41737679998848,1.21520673079162,1,2
55,"cheetah","emp100",-4.03127557703137,-1.641231511744,1.55334883030327,-3.83043179066757,-1.41737679998848,1.21520673079162,1,2
56,"cheetah","emp100",-3.84150339486927,-1.43609362730713,1.32395961004198,-3.83043179066757,-1.41737679998848,1.21520673079162,1,2
57,"cheetah","emp100",-3.82770560007117,-1.70410609769247,1.41903556462516,-3.83043179066757,-1.41737679998848,1.21520673079162,1,2
58,"cheetah","emp100",-3.85291688953257,-1.3252474133405,1.36582680707028,-3.83043179066757,-1.41737679998848,1.21520673079162,1,2
59,"cheetah","emp100",-3.8544212864015,-0.909381144457651,1.09272315146337,-3.83043179066757,-1.41737679998848,1.21520673079162,1,2
60,"cheetah","emp100",-3.83604314691556,-1.24600245276354,1.14841788141244,-3.83043179066757,-1.41737679998848,1.21520673079162,1,2
61,"cheetah","emp100",-3.85686412146841,-1.01884448199337,1.20514410228118,-3.83043179066757,-1.41737679998848,1.21520673079162,1,2
62,"cheetah","emp100",-3.86006822050514,-1.05343104367334,1.29359873428166,-3.83043179066757,-1.41737679998848,1.21520673079162,1,2
63,"cheetah","emp100",-3.84055612266769,-1.54862081308379,1.39814732364878,-3.83043179066757,-1.41737679998848,1.21520673079162,1,2
64,"cheetah","emp100",-3.83223841770467,-1.1195480716929,1.03919075829545,-3.83043179066757,-1.41737679998848,1.21520673079162,1,2
65,"cheetah","emp100",-3.84062872391448,-1.40205289965937,1.29208118285258,-3.83043179066757,-1.41737679998848,1.21520673079162,1,2
66,"cheetah","emp100",-3.79493565885906,-1.88229317369775,1.38712136140832,-3.83043179066757,-1.41737679998848,1.21520673079162,1,2
67,"cheetah","emp100",-3.85403659867858,-1.18162151662199,1.27695361693121,-3.83043179066757,-1.41737679998848,1.21520673079162,1,2
68,"cheetah","emp100",-3.85736669907998,-1.10136447084207,1.2727172699216,-3.83043179066757,-1.41737679998848,1.21520673079162,1,2
69,"cheetah","emp100",-4.00859442954916,-1.6304273877282,1.35605913294802,-3.83043179066757,-1.41737679998848,1.21520673079162,1,2
70,"cheetah","emp100",-3.83354655373515,-1.06669757240466,1.01264434371437,-3.83043179066757,-1.41737679998848,1.21520673079162,1,2
71,"cheetah","emp100",-3.81970049645204,-1.47424015912675,1.2086841808171,-3.83043179066757,-1.41737679998848,1.21520673079162,1,2
72,"cheetah","emp100",-3.82840070644713,-1.22333061300363,1.08526743390179,-3.83043179066757,-1.41737679998848,1.21520673079162,1,2
73,"cheetah","emp100",-3.84889126176326,-1.55614123752361,1.48734832116949,-3.83043179066757,-1.41737679998848,1.21520673079162,1,2
74,"cheetah","emp100",-3.80235331980581,-1.24387223563521,0.979419817186046,-3.83043179066757,-1.41737679998848,1.21520673079162,1,2
75,"cheetah","emp100",-3.83521776269656,-1.36019635657855,1.22149840020958,-3.83043179066757,-1.41737679998848,1.21520673079162,1,2
76,"cheetah","emp100",-3.83990379068012,-1.12074944866467,1.09156739827674,-3.83043179066757,-1.41737679998848,1.21520673079162,1,2
77,"cheetah","emp100",-3.84911149689449,-1.34719026954227,1.33423811114573,-3.83043179066757,-1.41737679998848,1.21520673079162,1,2
78,"cheetah","emp100",-3.81666980546269,-1.32100839109706,1.08981748103408,-3.83043179066757,-1.41737679998848,1.21520673079162,1,2
79,"cheetah","emp100",-3.8447369998791,-0.912186906812242,0.992404727837399,-3.83043179066757,-1.41737679998848,1.21520673079162,1,2
80,"cheetah","emp100",-3.76157835893882,-1.70884349892301,1.15389362795305,-3.83043179066757,-1.41737679998848,1.21520673079162,1,2
81,"cheetah","emp100",-4.00129004178831,-0.783114846163443,0.759550120489638,-3.83043179066757,-1.41737679998848,1.21520673079162,1,2
82,"cheetah","emp100",-3.80989202472986,-0.762387166091756,0.709981048182454,-3.83043179066757,-1.41737679998848,1.21520673079162,1,2
83,"cheetah","emp100",-3.83940106761142,-0.833482240859489,0.901551006279734,-3.83043179066757,-1.41737679998848,1.21520673079162,1,2
84,"cheetah","emp100",-3.85094080170285,-0.76456200191519,0.955702260303928,-3.83043179066757,-1.41737679998848,1.21520673079162,1,2
85,"cheetah","emp100",-3.84968488531557,-1.26048950481633,1.27802426781692,-3.83043179066757,-1.41737679998848,1.21520673079162,1,2
86,"cheetah","emp100",-3.85208693171644,-1.52932030657846,1.5078078515663,-3.83043179066757,-1.41737679998848,1.21520673079162,1,2
87,"cheetah","emp100",-3.85214605050165,-1.02559619516043,1.14243925029439,-3.83043179066757,-1.41737679998848,1.21520673079162,1,2
88,"cheetah","emp100",-3.86377973862049,-1.34434915449168,1.63497827366876,-3.83043179066757,-1.41737679998848,1.21520673079162,1,2
89,"cheetah","emp100",-3.90103061688483,-1.60059180255349,0.978119236054238,-3.83043179066757,-1.41737679998848,1.21520673079162,1,2
90,"cheetah","emp100",-3.79063569238378,-1.4424573499182,1.06649673243874,-3.83043179066757,-1.41737679998848,1.21520673079162,1,2
91,"cheetah","emp100",-3.81278024422276,-1.15540055287898,0.96435636477356,-3.83043179066757,-1.41737679998848,1.21520673079162,1,2
92,"cheetah","emp100",-3.79556657518475,-2.16883764229322,1.605876808267,-3.83043179066757,-1.41737679998848,1.21520673079162,1,2
93,"cheetah","emp100",-3.83378319002031,-1.26317512357349,1.14492676979897,-3.83043179066757,-1.41737679998848,1.21520673079162,1,2
94,"cheetah","emp100",-3.84148744147792,-1.3781939741982,1.2821953403851,-3.83043179066757,-1.41737679998848,1.21520673079162,1,2
95,"cheetah","emp100",-3.82323951104509,-1.23684750790954,1.06625181313868,-3.83043179066757,-1.41737679998848,1.21520673079162,1,2
96,"cheetah","emp100",-3.9944395073606,-1.47368370770935,1.17179865546041,-3.83043179066757,-1.41737679998848,1.21520673079162,1,2
97,"cheetah","emp100",-3.71121777171806,-2.19822910803346,1.36571738996999,-3.83043179066757,-1.41737679998848,1.21520673079162,1,2
98,"cheetah","emp100",-4.01904644914014,-1.59132836690431,1.39860491224169,-3.83043179066757,-1.41737679998848,1.21520673079162,1,2
99,"cheetah","emp100",-3.84914104394379,-1.00899245197678,1.09738845774096,-3.83043179066757,-1.41737679998848,1.21520673079162,1,2
100,"cheetah","emp100",-3.83218537919676,-1.23159755248902,1.11337108693066,-3.83043179066757,-1.41737679998848,1.21520673079162,1,2
1,"cheetah","reg60",-3.87377653723972,-1.64040114041944,1.27735710758601,-3.83043179066757,-1.41737679998848,1.21520673079162,1,3
2,"cheetah","reg60",-3.82495370268714,-0.837938646575529,1.16495073502822,-3.83043179066757,-1.41737679998848,1.21520673079162,1,3
3,"cheetah","reg60",-3.94979332665346,-1.05131857914072,1.07426629494091,-3.83043179066757,-1.41737679998848,1.21520673079162,1,3
